_id,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,date of reservation,booking status
67e699ee1b0fff266ff21d8e,1,0,0,2,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,103.0,2,11/15/2018,Not_Canceled
67e699ee1b0fff266ff24a60,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,72.75,0,4/17/2018,Not_Canceled
67e699ee1b0fff266ff22fee,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,9/18/2017,Not_Canceled
67e699ee1b0fff266ff22519,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,90.3,1,3/26/2018,Not_Canceled
67e699ef1b0fff266ff28900,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,90.0,0,6/15/2018,Not_Canceled
67e699ef1b0fff266ff2509b,3,0,0,2,Meal Plan 1,0,Room_Type 4,16,Online,0,0,0,187.0,3,7/1/2018,Not_Canceled
67e699ef1b0fff266ff257b8,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,83.0,0,11/4/2017,Not_Canceled
67e699ef1b0fff266ff2a565,2,0,1,3,Meal Plan 2,0,Room_Type 1,112,Online,0,0,0,126.3,2,12/5/2018,Canceled
67e699ee1b0fff266ff24432,2,0,1,2,Meal Plan 1,0,Room_Type 1,135,Offline,0,0,0,90.0,0,9/14/2017,Not_Canceled
67e699ef1b0fff266ff285b5,2,0,1,3,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,105.61,0,12/26/2018,Canceled
67e699ee1b0fff266ff232f9,2,0,2,1,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,71.84,0,1/3/2018,Not_Canceled
67e699ef1b0fff266ff28c9c,2,0,0,3,Not Selected,0,Room_Type 1,7,Online,0,0,0,79.67,1,1/20/2018,Not_Canceled
67e699ef1b0fff266ff27337,2,0,1,1,Not Selected,0,Room_Type 1,201,Online,0,0,0,98.1,0,10/1/2018,Canceled
67e699ef1b0fff266ff258b6,2,0,2,5,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,91.2,2,11/19/2018,Not_Canceled
67e699ee1b0fff266ff22813,2,0,0,1,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,102.6,2,12/7/2018,Not_Canceled
67e699ef1b0fff266ff28b49,1,0,0,1,Meal Plan 1,0,Room_Type 1,36,Corporate,0,0,0,86.5,0,3/1/2018,Not_Canceled
67e699ee1b0fff266ff22305,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,6/14/2018,Not_Canceled
67e699ef1b0fff266ff28601,2,0,2,0,Not Selected,0,Room_Type 1,31,Online,0,0,0,103.05,0,8/28/2018,Not_Canceled
67e699ef1b0fff266ff29de1,2,0,2,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,141.0,1,6/19/2018,Not_Canceled
67e699ef1b0fff266ff29c52,2,0,2,3,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,149.4,2,9/17/2018,Not_Canceled
67e699ef1b0fff266ff28222,2,0,2,3,Meal Plan 1,0,Room_Type 1,61,Offline,0,0,0,68.0,1,11/19/2018,Not_Canceled
67e699ef1b0fff266ff2532b,1,0,1,0,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,95.0,0,4/11/2018,Canceled
67e699ee1b0fff266ff22252,2,0,0,4,Not Selected,0,Room_Type 1,85,Online,0,0,0,94.5,0,7/13/2018,Canceled
67e699ee1b0fff266ff24d72,2,0,1,4,Not Selected,0,Room_Type 1,67,Online,0,0,0,80.75,0,4/4/2018,Canceled
67e699ee1b0fff266ff2367b,1,0,1,5,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,63.33,0,12/27/2018,Not_Canceled
67e699ef1b0fff266ff2a1f0,2,2,0,2,Meal Plan 1,0,Room_Type 6,188,Online,0,0,0,168.3,0,7/7/2018,Canceled
67e699ef1b0fff266ff275c9,2,0,1,3,Meal Plan 2,0,Room_Type 1,51,Online,0,0,0,125.8,1,3/21/2018,Canceled
67e699ee1b0fff266ff21edb,2,0,1,4,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,80.3,1,1/20/2018,Not_Canceled
67e699ef1b0fff266ff26032,2,0,1,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,71.1,0,3/14/2018,Canceled
67e699ee1b0fff266ff23f5d,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,85.0,0,1/23/2018,Not_Canceled
67e699ef1b0fff266ff25c54,2,0,0,2,Meal Plan 1,0,Room_Type 4,30,Online,0,0,0,144.0,0,10/28/2018,Not_Canceled
67e699ef1b0fff266ff275fe,2,0,0,3,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,118.8,1,4/19/2018,Not_Canceled
67e699ee1b0fff266ff24923,2,0,2,0,Meal Plan 2,0,Room_Type 1,9,Online,0,0,0,178.0,2,10/30/2018,Not_Canceled
67e699ee1b0fff266ff22da4,2,0,1,2,Meal Plan 1,0,Room_Type 4,99,Online,0,0,0,140.4,2,8/8/2018,Canceled
67e699ef1b0fff266ff27717,2,0,0,1,Not Selected,0,Room_Type 1,218,Online,0,0,0,116.1,2,9/29/2018,Canceled
67e699ef1b0fff266ff254ce,2,0,1,4,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,110.5,0,4/18/2018,Not_Canceled
67e699ef1b0fff266ff27672,2,1,1,3,Meal Plan 1,0,Room_Type 1,192,Online,0,0,0,114.75,2,8/4/2018,Canceled
67e699ef1b0fff266ff2665f,2,0,0,1,Not Selected,0,Room_Type 1,38,Online,0,0,0,107.1,1,7/2/2018,Not_Canceled
67e699ee1b0fff266ff24e5a,2,0,0,2,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,166.0,0,7/14/2018,Not_Canceled
67e699ef1b0fff266ff2820f,3,0,1,3,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,127.2,0,9/5/2018,Canceled
67e699ee1b0fff266ff242c3,2,0,0,3,Meal Plan 1,0,Room_Type 4,44,Offline,0,0,0,60.0,1,11/11/2017,Not_Canceled
67e699ef1b0fff266ff2637f,3,0,0,3,Meal Plan 1,0,Room_Type 4,117,Online,0,0,0,146.7,0,7/14/2018,Canceled
67e699ef1b0fff266ff26415,2,0,2,4,Meal Plan 1,0,Room_Type 1,82,Online,0,0,0,114.3,1,7/1/2018,Not_Canceled
67e699ee1b0fff266ff220ba,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,87.78,1,9/8/2017,Not_Canceled
67e699ef1b0fff266ff294f8,2,2,1,4,Meal Plan 1,0,Room_Type 2,41,Online,0,0,0,139.5,0,2/22/2018,Not_Canceled
67e699ee1b0fff266ff24456,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,94.5,0,6/24/2018,Canceled
67e699ef1b0fff266ff27c17,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Complementary,0,0,0,0.0,0,10/1/2017,Not_Canceled
67e699ef1b0fff266ff25142,2,0,2,2,Meal Plan 1,0,Room_Type 5,41,Offline,0,0,0,139.95,0,9/4/2018,Not_Canceled
67e699ef1b0fff266ff25290,1,0,1,1,Meal Plan 1,0,Room_Type 1,17,Corporate,0,0,0,95.0,0,10/3/2018,Not_Canceled
67e699ef1b0fff266ff29d9a,2,0,0,3,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,174.0,2,9/15/2018,Not_Canceled
67e699ee1b0fff266ff224ac,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,149.0,2,9/18/2018,Not_Canceled
67e699ee1b0fff266ff223f9,2,0,0,2,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,90.0,1,11/18/2018,Canceled
67e699ef1b0fff266ff2a0b1,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Corporate,1,0,2,66.0,0,2/14/2018,Not_Canceled
67e699ef1b0fff266ff2a323,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,10/16/2017,Canceled
67e699ef1b0fff266ff25a5a,2,0,0,2,Not Selected,1,Room_Type 1,1,Online,0,0,0,104.0,0,10/30/2017,Not_Canceled
67e699ef1b0fff266ff27d91,2,0,0,4,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,170.0,2,10/12/2018,Not_Canceled
67e699ef1b0fff266ff2716f,2,0,2,0,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,160.0,1,7/17/2018,Not_Canceled
67e699ef1b0fff266ff271c9,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,80.0,1,8/7/2017,Not_Canceled
67e699ef1b0fff266ff28da1,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,Offline,0,0,0,94.5,0,8/29/2017,Not_Canceled
67e699ee1b0fff266ff23db3,3,0,0,2,Meal Plan 1,0,Room_Type 4,21,Online,0,0,0,375.5,0,12/30/2018,Not_Canceled
67e699ee1b0fff266ff22f45,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,Online,0,0,0,80.0,0,4/4/2018,Canceled
67e699ef1b0fff266ff28caa,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,Offline,0,0,0,90.0,0,6/24/2018,Canceled
67e699ef1b0fff266ff25741,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,Offline,0,0,0,70.0,0,12/27/2018,Not_Canceled
67e699ef1b0fff266ff25f9b,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,85.0,0,4/15/2018,Not_Canceled
67e699ef1b0fff266ff25f3e,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,Corporate,0,0,0,77.0,0,2/4/2018,Not_Canceled
67e699ee1b0fff266ff23bd9,3,0,1,3,Meal Plan 1,0,Room_Type 4,158,Online,0,0,0,121.55,2,6/30/2018,Canceled
67e699ee1b0fff266ff23b4b,2,0,1,2,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,123.3,0,9/2/2018,Canceled
67e699ee1b0fff266ff21df2,2,0,0,4,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,135.9,1,7/26/2018,Canceled
67e699ee1b0fff266ff22025,2,0,1,2,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,79.2,1,11/13/2017,Not_Canceled
67e699ef1b0fff266ff28338,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,65.0,0,3/25/2018,Not_Canceled
67e699ee1b0fff266ff226d8,2,0,0,4,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,93.5,1,2/17/2018,Not_Canceled
67e699ef1b0fff266ff28d77,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,Offline,0,0,0,115.0,0,8/19/2018,Canceled
67e699ef1b0fff266ff2695b,2,0,1,2,Not Selected,0,Room_Type 1,18,Online,0,0,0,97.0,0,3/18/2018,Canceled
67e699ef1b0fff266ff27f5b,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,Offline,0,0,0,85.0,0,4/22/2018,Canceled
67e699ef1b0fff266ff2796f,2,0,2,0,Not Selected,0,Room_Type 1,88,Online,0,0,0,85.5,1,4/3/2018,Canceled
67e699ee1b0fff266ff24bd7,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,Offline,0,0,0,110.0,0,10/21/2018,Canceled
67e699ef1b0fff266ff265a0,2,0,1,1,Not Selected,0,Room_Type 1,75,Online,0,0,0,89.28,0,6/4/2018,Not_Canceled
67e699ef1b0fff266ff28698,1,1,2,4,Meal Plan 1,0,Room_Type 1,145,Online,0,0,0,69.56,0,4/29/2018,Not_Canceled
67e699ef1b0fff266ff273e0,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,1,0,11,66.0,1,2/17/2018,Not_Canceled
67e699ef1b0fff266ff2694b,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,90.0,0,10/19/2017,Not_Canceled
67e699ef1b0fff266ff289fc,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,6,79.0,0,2/15/2018,Not_Canceled
67e699ef1b0fff266ff25302,2,0,1,2,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,99.3,1,4/29/2018,Canceled
67e699ef1b0fff266ff28bba,2,0,2,1,Meal Plan 1,0,Room_Type 1,98,Online,0,0,0,114.3,2,7/3/2018,Not_Canceled
67e699ef1b0fff266ff25cee,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Corporate,1,0,3,66.0,0,2/18/2018,Not_Canceled
67e699ef1b0fff266ff2759d,2,0,2,6,Not Selected,0,Room_Type 1,69,Online,0,0,0,123.98,0,9/1/2018,Canceled
67e699ef1b0fff266ff299e0,2,0,2,2,Not Selected,0,Room_Type 1,117,Online,0,0,0,99.45,1,5/13/2018,Not_Canceled
67e699ef1b0fff266ff25028,2,0,1,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,135.5,0,9/19/2017,Not_Canceled
67e699ef1b0fff266ff2571c,2,0,0,1,Not Selected,0,Room_Type 1,115,Online,0,0,0,108.0,0,10/13/2018,Canceled
67e699ef1b0fff266ff287a4,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,117.8,0,5/18/2018,Not_Canceled
67e699ee1b0fff266ff24273,2,0,2,3,Not Selected,0,Room_Type 1,47,Online,0,0,0,79.0,2,10/2/2018,Not_Canceled
67e699ef1b0fff266ff29020,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Offline,0,0,0,94.5,0,7/25/2017,Canceled
67e699ee1b0fff266ff247ef,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,100.0,1,1/25/2018,Not_Canceled
67e699ef1b0fff266ff26265,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,120.0,0,10/22/2018,Not_Canceled
67e699ef1b0fff266ff29a49,1,0,2,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,137.67,0,5/1/2018,Canceled
67e699ef1b0fff266ff2a277,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,111.33,0,9/7/2017,Not_Canceled
67e699ee1b0fff266ff2453b,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,12/29/2017,Not_Canceled
67e699ef1b0fff266ff250ac,2,0,0,1,Not Selected,1,Room_Type 1,8,Online,0,0,0,158.0,2,9/9/2018,Not_Canceled
67e699ee1b0fff266ff221d0,2,0,1,3,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,150.5,1,9/22/2018,Not_Canceled
67e699ee1b0fff266ff248be,2,0,1,2,Meal Plan 1,0,Room_Type 1,215,Online,0,0,0,96.3,0,7/8/2018,Canceled
67e699ef1b0fff266ff282c4,1,0,0,2,Not Selected,0,Room_Type 1,6,Online,0,0,0,93.0,0,3/10/2018,Canceled
67e699ee1b0fff266ff2471f,2,0,2,1,Not Selected,0,Room_Type 1,98,Online,0,0,0,91.5,0,6/26/2018,Canceled
67e699ee1b0fff266ff22aa7,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,Corporate,1,0,3,84.0,0,3/11/2018,Not_Canceled
67e699ef1b0fff266ff26f12,2,2,0,3,Meal Plan 1,0,Room_Type 6,5,Online,0,0,0,189.43,2,4/26/2018,Not_Canceled
67e699ef1b0fff266ff280e8,2,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,114.3,1,8/3/2018,Canceled
67e699ef1b0fff266ff27596,2,0,0,3,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,123.3,2,9/1/2018,Not_Canceled
67e699ef1b0fff266ff25acc,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,156.0,1,8/12/2018,Canceled
67e699ef1b0fff266ff28c23,2,0,1,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,122.0,2,8/17/2017,Not_Canceled
67e699ef1b0fff266ff2a1d3,2,2,2,5,Meal Plan 1,0,Room_Type 6,136,Online,0,0,0,170.36,1,5/7/2018,Canceled
67e699ee1b0fff266ff2271e,1,0,0,1,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,65.0,0,12/27/2018,Not_Canceled
67e699ef1b0fff266ff29c76,2,0,0,4,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,83.73,1,12/20/2018,Not_Canceled
67e699ef1b0fff266ff25c25,2,0,1,3,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,95.46,2,9/5/2018,Not_Canceled
67e699ef1b0fff266ff26e2b,2,0,2,2,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,81.9,1,11/15/2017,Not_Canceled
67e699ee1b0fff266ff22ee5,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,98.0,0,1/23/2018,Not_Canceled
67e699ef1b0fff266ff27acc,2,0,2,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,125.0,1,8/28/2018,Not_Canceled
67e699ef1b0fff266ff26732,2,2,2,1,Meal Plan 1,0,Room_Type 6,9,Online,0,0,0,177.0,2,9/12/2017,Not_Canceled
67e699ef1b0fff266ff2a5ee,1,0,2,3,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,74.0,0,9/4/2017,Not_Canceled
67e699ef1b0fff266ff26a79,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,Corporate,0,0,0,75.0,1,12/10/2017,Not_Canceled
67e699ee1b0fff266ff249e9,2,0,0,3,Meal Plan 1,0,Room_Type 1,230,Online,0,0,0,96.3,0,10/19/2018,Canceled
67e699ef1b0fff266ff27fe6,3,0,0,3,Meal Plan 1,0,Room_Type 4,132,Online,0,0,0,137.7,0,8/2/2018,Canceled
67e699ee1b0fff266ff232f4,2,1,1,3,Meal Plan 1,0,Room_Type 1,70,Online,0,0,0,106.25,3,4/4/2018,Not_Canceled
67e699ef1b0fff266ff29618,2,0,2,5,Meal Plan 1,0,Room_Type 1,234,Online,0,0,0,105.04,0,9/12/2018,Canceled
67e699ee1b0fff266ff2470b,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,Offline,0,0,0,72.75,0,10/8/2017,Not_Canceled
67e699ef1b0fff266ff27d99,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,Offline,0,0,0,70.0,0,12/9/2017,Not_Canceled
67e699ef1b0fff266ff292ca,2,1,1,2,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,135.0,2,10/3/2018,Not_Canceled
67e699ef1b0fff266ff25ef0,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,Offline,0,0,0,70.0,0,9/8/2018,Canceled
67e699ef1b0fff266ff275db,1,0,0,2,Meal Plan 1,0,Room_Type 1,58,Offline,0,0,0,81.0,0,1/27/2018,Not_Canceled
67e699ee1b0fff266ff24d23,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,65.0,0,4/29/2018,Not_Canceled
67e699ef1b0fff266ff2866c,2,0,1,4,Meal Plan 1,1,Room_Type 1,93,Online,0,0,0,127.15,0,6/1/2018,Not_Canceled
67e699ee1b0fff266ff22e0c,2,0,1,3,Meal Plan 1,1,Room_Type 1,0,Online,0,0,0,106.0,1,11/9/2017,Not_Canceled
67e699ee1b0fff266ff24240,2,0,1,3,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,106.2,1,11/3/2018,Canceled
67e699ef1b0fff266ff28c6e,2,0,1,1,Not Selected,0,Room_Type 1,71,Online,0,0,0,116.1,1,5/7/2018,Canceled
67e699ef1b0fff266ff2835e,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,79.2,0,3/22/2018,Not_Canceled
67e699ef1b0fff266ff2880a,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,85.67,0,11/24/2017,Not_Canceled
67e699ee1b0fff266ff22c2f,2,0,0,2,Not Selected,1,Room_Type 1,9,Online,0,0,0,137.0,2,8/23/2018,Not_Canceled
67e699ee1b0fff266ff23fb7,2,0,2,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,126.9,0,5/8/2018,Canceled
67e699ee1b0fff266ff24138,1,0,0,2,Meal Plan 1,0,Room_Type 4,16,Corporate,0,0,0,76.0,0,3/8/2018,Not_Canceled
67e699ef1b0fff266ff28844,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,80.0,0,5/4/2018,Not_Canceled
67e699ef1b0fff266ff2728d,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,95.0,0,5/10/2018,Not_Canceled
67e699ef1b0fff266ff259ad,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,82.0,0,1/10/2018,Not_Canceled
67e699ef1b0fff266ff26080,2,0,2,3,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,119.85,0,5/13/2018,Canceled
67e699ee1b0fff266ff245a7,2,0,1,1,Meal Plan 1,0,Room_Type 1,40,Offline,0,0,0,70.0,0,10/5/2017,Not_Canceled
67e699ef1b0fff266ff2771e,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,4/6/2018,Not_Canceled
67e699ef1b0fff266ff28642,2,0,0,3,Not Selected,0,Room_Type 1,139,Online,0,0,0,116.1,2,6/15/2018,Not_Canceled
67e699ee1b0fff266ff236e4,2,0,1,3,Meal Plan 1,0,Room_Type 4,32,Offline,0,0,0,63.75,0,10/5/2017,Not_Canceled
67e699ef1b0fff266ff2883e,3,0,1,1,Meal Plan 2,1,Room_Type 4,57,Online,0,0,0,228.6,2,9/26/2018,Not_Canceled
67e699ee1b0fff266ff22aae,2,0,0,2,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,90.9,2,10/28/2018,Canceled
67e699ef1b0fff266ff2805e,2,0,2,5,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,86.09,1,4/8/2018,Not_Canceled
67e699ef1b0fff266ff27203,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,9/18/2017,Not_Canceled
67e699ef1b0fff266ff28e56,2,0,0,1,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,80.24,1,3/26/2018,Not_Canceled
67e699ef1b0fff266ff292f1,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,Offline,0,0,0,82.0,0,9/17/2017,Not_Canceled
67e699ef1b0fff266ff27ae6,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,2,95.0,0,5/9/2018,Not_Canceled
67e699ee1b0fff266ff23606,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,Offline,1,1,0,90.0,0,10/6/2017,Not_Canceled
67e699ee1b0fff266ff239ed,3,0,2,5,Meal Plan 1,0,Room_Type 4,24,Online,0,0,0,184.33,2,7/9/2018,Not_Canceled
67e699ef1b0fff266ff272d4,2,0,2,5,Meal Plan 1,0,Room_Type 5,32,Online,0,0,0,137.52,1,9/13/2018,Not_Canceled
67e699ef1b0fff266ff2a133,2,0,4,5,Not Selected,0,Room_Type 1,9,Online,0,0,0,169.11,0,9/20/2017,Not_Canceled
67e699ef1b0fff266ff2a066,2,0,2,2,Meal Plan 1,0,Room_Type 4,17,Online,0,0,0,121.75,1,10/2/2017,Not_Canceled
67e699ef1b0fff266ff28325,2,0,1,4,Meal Plan 1,0,Room_Type 1,287,Online,0,0,0,90.95,1,10/19/2018,Not_Canceled
67e699ef1b0fff266ff27b7b,2,0,0,1,Meal Plan 1,0,Room_Type 4,168,Online,0,0,0,144.9,0,5/21/2018,Canceled
67e699ef1b0fff266ff2897e,2,0,1,3,Not Selected,0,Room_Type 1,11,Online,0,0,0,139.0,2,8/8/2018,Not_Canceled
67e699ef1b0fff266ff26882,2,0,1,2,Meal Plan 2,0,Room_Type 1,57,Online,0,0,0,127.8,0,11/21/2018,Canceled
67e699ef1b0fff266ff29dce,2,0,2,5,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,69.1,1,4/12/2018,Not_Canceled
67e699ef1b0fff266ff27603,2,0,2,3,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,99.45,0,7/15/2018,Canceled
67e699ee1b0fff266ff23177,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,115.0,0,6/8/2018,Not_Canceled
67e699ee1b0fff266ff22725,1,0,0,1,Meal Plan 1,0,Room_Type 4,3,Aviation,0,0,0,95.0,0,11/10/2018,Not_Canceled
67e699ef1b0fff266ff27a69,3,0,2,2,Meal Plan 1,0,Room_Type 4,23,Offline,0,0,0,105.0,1,10/18/2017,Not_Canceled
67e699ef1b0fff266ff299e2,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,6/15/2018,Canceled
67e699ee1b0fff266ff224f6,1,0,0,3,Meal Plan 1,0,Room_Type 1,196,Online,0,0,0,85.5,0,7/20/2018,Canceled
67e699ef1b0fff266ff2999e,2,0,0,4,Meal Plan 1,0,Room_Type 1,259,Offline,0,0,0,89.0,0,10/5/2018,Canceled
67e699ef1b0fff266ff2901c,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,130.33,0,9/3/2017,Not_Canceled
67e699ef1b0fff266ff266be,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,115.0,1,7/30/2018,Canceled
67e699ef1b0fff266ff29043,1,0,0,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,124.0,1,11/4/2018,Canceled
67e699ef1b0fff266ff27f82,2,2,0,3,Meal Plan 2,0,Room_Type 6,15,Online,0,0,0,242.33,2,3/3/2018,Not_Canceled
67e699ef1b0fff266ff2a00d,2,0,1,0,Not Selected,0,Room_Type 1,3,Online,0,0,0,87.78,1,10/5/2017,Not_Canceled
67e699ef1b0fff266ff25092,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,93.0,1,2/27/2018,Not_Canceled
67e699ee1b0fff266ff2356f,2,0,0,4,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,90.0,1,8/19/2017,Not_Canceled
67e699ef1b0fff266ff26c94,2,0,0,3,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,114.3,1,3/24/2018,Not_Canceled
67e699ef1b0fff266ff29a0d,2,0,2,5,Meal Plan 1,0,Room_Type 1,246,Online,0,0,0,58.36,1,12/27/2018,Canceled
67e699ef1b0fff266ff2869d,2,0,0,4,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,92.17,2,4/5/2018,Not_Canceled
67e699ef1b0fff266ff27c2c,0,2,0,1,Meal Plan 1,0,Room_Type 2,193,Online,0,0,0,86.5,0,7/15/2018,Canceled
67e699ee1b0fff266ff2437c,2,0,2,4,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,73.2,1,1/27/2018,Not_Canceled
67e699ef1b0fff266ff27870,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,108.11,0,6/1/2018,Not_Canceled
67e699ef1b0fff266ff28b66,2,0,0,3,Meal Plan 2,0,Room_Type 1,1,Corporate,0,0,0,146.0,0,9/29/2018,Not_Canceled
67e699ef1b0fff266ff26f34,2,0,0,2,Meal Plan 1,1,Room_Type 2,259,Online,0,0,0,95.85,2,7/22/2018,Canceled
67e699ee1b0fff266ff22a74,2,0,0,1,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,105.3,0,4/16/2018,Canceled
67e699ee1b0fff266ff24385,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,70.0,0,10/16/2017,Canceled
